id	title	canon	vol	no	current_layer	recommended_layer	recommended_layer_value	confidence	reason	current_note
J27nB189	三宜盂禪師語錄	J	27	B189	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J27nB190	石雨禪師法檀	J	27	B190	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J27nB191	象田即念禪師語錄	J	27	B191	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J27nB192	大休珠禪師語錄	J	27	B192	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J27nB193	隱元禪師語錄	J	27	B193	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J27nB194	昭覺丈雪醉禪師語錄	J	27	B194	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J27nB196	鴛湖用禪師語錄	J	27	B196	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J27nB197	博山無異大師語錄集要	J	27	B197	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J27nB198	雪關禪師語錄	J	27	B198	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J27nB199	雪關和尚語錄	J	27	B199	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J27nB200	石霜爾瞻尊禪師語錄	J	27	B200	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J28nB202	百癡禪師語錄	J	28	B202	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J28nB203	雲峨喜禪師語錄	J	28	B203	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J28nB204	斌雅禪師語錄	J	28	B204	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J28nB205	介為舟禪師語錄	J	28	B205	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J28nB206	笑堂和尚語錄	J	28	B206	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J28nB207	古瓶山牧道者究心錄	J	28	B207	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
J28nB208	古雪哲禪師語錄	J	28	B208	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J28nB209	永濟融禪師語錄	J	28	B209	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J28nB210	伏獅祇園禪師語錄	J	28	B210	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J28nB211	季總徹禪師語錄	J	28	B211	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J28nB212	二隱謐禪師語錄	J	28	B212	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J28nB213	芝巖秀禪師語錄	J	28	B213	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J28nB214	蕅益大師佛學十種（選錄「性學開蒙」．「梵室偶談」兩種）	J	28	B214	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
J28nB215	頌古合響集	J	28	B215	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J28nB216	絕餘編	J	28	B216	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
J28nB218	懶石聆禪師語錄	J	28	B218	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J28nB219	紫竹林顓愚衡和尚語錄	J	28	B219	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J28nB220	法璽印禪師語錄	J	28	B220	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J28nB221	楞嚴法璽印禪師語錄	J	28	B221	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J29nB222	夔州臥龍字水禪師語錄	J	29	B222	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J29nB223	山暉禪師語錄	J	29	B223	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J29nB224	嵩山野竹禪師語錄	J	29	B224	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J29nB225	鄂州龍光達夫禪師雞肋集	J	29	B225	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J29nB226	頌古鉤鉅	J	29	B226	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J29nB227	集文字禪	J	29	B227	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J29nB229	法瀾澂禪師語錄	J	29	B229	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J29nB230	天王水鑑海和尚六會錄	J	29	B230	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
J29nB231	天王水鑑海和尚五會錄	J	29	B231	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	内容属于汉传或藏传宗派注疏、语录、仪轨、宗义或宗派史传资料，归第7层。
J29nB232	天王水鑑海和尚住金粟語錄	J	29	B232	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J29nB233	介菴進禪師語錄	J	29	B233	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J29nB234	一初元禪師語錄	J	29	B234	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J29nB235	蓮月禪師語錄	J	29	B235	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J29nB236	玉泉蓮月正禪師語錄	J	29	B236	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J29nB237	月幢了禪師語錄	J	29	B237	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J29nB238	聚雲吹萬真禪師語錄	J	29	B238	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J29nB239	吹萬禪師語錄	J	29	B239	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J29nB240	慶忠鐵壁機禪師語錄	J	29	B240	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J29nB241	慶忠鐵壁機禪師語錄	J	29	B241	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J29nB242	鐵眉三巴掌禪師語錄	J	29	B242	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J29nB243	耳庵嵩禪師語錄	J	29	B243	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J29nB244	三山來禪師語錄	J	29	B244	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J29nB245	高峰三山來禪師年譜	J	29	B245	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
J29nB246	嘉興退菴斷愚智禪師語錄	J	29	B246	7	第7层	7	medium	补编、续藏、嘉兴藏或善本中的佛教著述，多为宗派注疏、语录、仪轨或后期整理文献。	题名属于禅宗语录、灯录、公案或修行文献，归第7层宗派体系。
